1484,1051,148,4127,892,3501,1180,1461,3472,2984,919,3501,531,2027,342,435,243,1613,1650,916,4310,3137,1192,56,2496,3563,243,598,739,1455,3768,2651,4310,4023,2328,2270,4401,4282,2651,3832,2308,4069,4310,2068,774,4232,2651,646,2308,2308,4310,565,1395,752,2328,2651,2581,2308,2308,4310,2212,2831,3653,2308,1051,4310,243,1315,1121,1131,1723,3578,326,3768,2350,1192,4310,1366,2953,326,2171,4310,1366,2306,1804,874,892,2225,3220,4310,3813,3587,716,56,572,2833,2493,442,3880,2314,2212,3578,3996,2581,646,3501,1461,223,3996,646,3501,4310,4127,2375,1331,3501,1461,4270,3501,4310,739,857,2017,2836,4234,1660,4207,3470,4319,2651,2640,3843,1454	0
734,2983,3575,3880,3714,734,3843,473,1907,3104,3634,3268,438,4160,606,3158,2569,4310,3497,2375,87,56,787,29,1346,4319,3231,332,1061,1717,4310,181,1332,3418,1298,3627,3501,3069,752,825,2947,3643,4310,3607,3772,243,1613,2017,2719,442,4017,3493,4310,4160,606,3158,2569,739,3089,1613,3403,3069,2953,683,1613,2662,3801,3231,4133,3611,417,2092,2600,1131,1678,1395,4310,2851,4010,4325,927,3211,683,2752,4142,961,3819,1491,3232,3232,730,3877,1319,1319,3232,1500,4249,4182,1319,1372,1079,2732,4182,3135,3832,449,3843,2257,1037,2847,3061,3887,1332,1483,800,322,2919,1226,359,2293,4310,974,2214,1031,1581,3764,3566,3880,1979,3764,1500,1500,1500,3843,1491,3232,3232,730,3877,1319,1319,3232,1500,4249,4182,1319,1372,1079,2732,3062,3653,851,2376	1
2581,4270,4270,3653,3587,683,1010,1226,3693,476,2886,1215,4310,1366,3772,22,4076,683,3231,858,1226,3835,4310,1279,3620,416,430,3231,2874,1618,1681,79,3231,2192,2912,163,4310,2886,1215,3231,3643,683,4401,977,1116,644,2218,2324,2270,3727,2836,4310,2836,3856,1226,772,590,322,3231,4319,2912,163,2683,2683,646,2308,2581,743,3587,683,3578,1315,2375,2685,4310,2234,1329,435,2148,12,1374,1283,683,774,2522,1332,4310,1279,3620,416,430,3231,2874,1618,138,4231,3231,2192,751,4010,3767,2205,1500,1500,1500,3843,4171,2519,2943,2560,2581,1014,208,4282	0
646,2308,2581,743,3587,2600,4310,4289,1299,328,2360,3952,2796,870,886,2681,683,2375,2685,4310,3587,783,646,1331,643,4310,1442,295,1292,328,3935,679,87,2309,1660,4310,2681,2922,3398,87,3880,3969,1442,295,644,2309,1660,1374,1289,1108,1108,481,3405,1991,481,2350,3869,4310,172,4144,2681,4183,4077,3904,3747,2600,4310,2336,82,2225,927,3563,79,223,322,4310,542,1547,2225,927,775,772,87,2888,3883,3035,4310,4061,2714,3690,1776,1411,683,192,644,1732,3643,2375,4119,4310,4158,4167,4010,4292,1788,87,2309,1660,1710,1052,2681,4310,3936,4292,1788,87,3786,1042,864,1663,4310,56,4144,1471,736,1595,2466,4075,2465,4310,204,4144,1317,2248,87,4310,3357,3357,1859,1930,1776,709	1
2100,4292,2600,3262,3262,3262,3159,2422,3190,2632,927,1410,3501,3574,4121,1560,447,447,4310,2212,2600,4207,3470,3287,1205,644,3255,1359,4310,1082,1913,56,2887,4373,916,1050,644,138,3354,87,4310,192,4311,3595,87,4282,4121,200,1383,2766,1050,1560,2681,2234,2225,3159,2422,3190,3563,243,447,4310,1082,1913,4121,2887,3470,3683,3983,3262,3262,3262,3262,56,3595,1672,542,3262,3843,1454	0
679,1096,1512,965,3699,2634,1552,434,3693,509,2010,1472,3847,3884,1374,2235,87,2218,2836,4310,1235,3578,2157,965,886,4013,2155,3069,4144,1487,1487,2060,2662,760,1366,87,3847,4291,3058,2602,4335,3620,1201,3008,1364,1619,1733,965,4003,3714,87,2581,2308,640,4310,3588,2466,3058,2602,87,400,2831,2831,4398,1201,3008,2111,1816,3069,1733,965,3832,2308,1168,1536,4069,4259,2276,3493,2681,535,1317,2212,743,2308,303,3289,2308,1168,1536,4069,4286,2583,1607,2963,2387,442,650,4061,2010,1472,87,3904,2225,2011,417,4010,3501,865,2338,4310,172,1857,2157,1374,2600,1366,2225,4010,4292,4344,87,3767,2205,886,3847,4291,4289,4119,776,696,4003,3714,87,3880,4063,965,322,2600,711,2673,4259,3576,1051,4118,2387	1
1556,322,1556,1390,1190,1547,3587,2617,886,1547,3587,87,3880,1893,4310,1556,1556,819,2493,3854,3156,1116,2375,223,930,1366,2225,1998,2336,87,412,916,481,1300,400,481,3316,2138,2851,1502,1411,4310,3588,4144,930,1366,1885,3465,787,3587,2816,3465,4120,3327,4010,87,3275,1535,590,4296,87,236,3379,1387,332,4310,650,4061,4010,2607,1442,1483,4010,1611,1308,4310,172,3904,4121,4144,3544,1366,3936,919,87,192,2681,4310,4010,3854,56,3437,2362,4063,87,739,2606,442,2455,2597,4310,2309,1660,1913,3262,1192,148,1556,1556,2420,1298,1366,148,1788,646,2308,2581,743,3587,2587,328,4310,2681,1913,87,498,160,683,961,2375,3262,734,1556,322,1556,1390,4310,865,3883,2319,1578,734	1
734,2319,3455,3405,1342,2375,2685,1226,3156,1116,734,3946,3844,1998,702,3035,1776,423,919,4190,3165,1342,4310,3455,865,1913,1723,4071,3680,1116,3320,3357,243,755,1991,1823,4310,1166,3357,192,1913,400,1964,2137,322,87,2665,2389,3307,4064,2606,4310,1484,1051,87,2375,2685,2100,79,4144,1366,2225,56,1575,760,2984,3262,2836,3856,2888,2319,4310,1082,1913,87,1771,1374,192,1913,3814,4292,711,2673,2276,1791,4310,192,2919,2336,200,1082,1913,1050,1366,2289,1595,2466,625,2673,4234,302,87,2416,1513,3622,1913,4310,2581,2581,3220,743,2308,3883,2681,1913,1780,2082,4071,3547,3578,1776,4071,3547,112,56,819,56,1277,3262	1
3271,2100,4292,3262,1192,2328,4013,1251,3770,4336,313,3238,4401,4282,1483,3595,4319,1847,2662,3262,614,1239,2416,2375,4019,1251,3770,4336,313,399,2919,4219,211,1051,87,2901,3051,2086,1141,4008,4286,1334,400,3289,743,1500,2581,640,4310,3307,1289,3587,1455,2831,739,4286,1334,400,743,2581,3832,1500,1331,640,442,56,787,1383,772,683,4299,3142,4243,2205,4243,3576,4019,56,3336,3847,1121,3020,399,4019,3847,1121,3020,4369,347,399,1967,3895,442,4010,1121,1131,2360,747,4310,1192,2328,3880,4013,1251,3770,4336,313,3238,560,4401,4282,2165,3275,4019,156,2619,3563,243,1192,1157,399,3107,2212,4310,2887,4319,2651,404,1847,2662,442,840,2454,2953,2715,3843,1524	1
1998,2336,4310,56,2887,1543,348,4040,660,927,442,1543,348,2681,1913,87,4310,4144,3936,2109,2131,869,87,1248,4167,442,689,3804,2717,2035,4144,1051,3927,4310,56,3480,1716,87,3587,1702,4189,4310,930,2225,927,4120,9,531,1535,2055,4310,1535,4144,1998,2336,1349,2218,192,87,4144,1366,2451,2451,2214,498,300,790,442,1998,2336,3307,1283,208,2583,1605,87,542,2477,3578,2095,2095,328,1283,886,1300,4322,4144,1294,1374,322,87,442,3843,2683,2683,3843,2956,3923,3843,4127,3563,3262	1
3271,1455,1152,1939,924,614,2136,3061,4169,3177,1617,4106,365,2603,2919,218,4169,860,87,1455,1152,302,2632,4401,4169,3946,3501,2758,3425,1893,3843,3477,1092,1092,730,3843,3232,1491,1092,3843,3490,2519,1447,1491,3232,2453,3843,3059,4182,3843,423,3578,1138,138,3354,4373,2205,993,4310,3864,218,3535,1939,924,3946,56,3336,1443,209,423,1178,3333,3777,2027,2581,2308,853,2308,3861,771,2420,1968,1628,1583,1491,3232,3232,730,3877,1319,1319,3232,1500,4249,4182,1319,1372,1079,4249,1487,1644,3653,2765,3843,3972,192,4144,2681,2919,3936,1267,1588,3347,87,3588,1014,295,445,442,192,4144,2681,2919,4292,2336,56,965,87,1366,2451,3993,1882,1500,1500,1500,3972,3843,4259,3089,2100,2560,3455,3455,3588,3501,1732,3843,2387	1
3271,2017,870,614,1484,2984,4310,2060,1412,3922,1226,1036,4310,4234,3398,2953,2062,2869,1173,1732,3986,3843,2297,521,87,1497,690,4120,400,3501,1776,2600,3262,3262,3262,1283,683,927,346,3035,1942,4321,1234,2600,3262,3262,3262,3262,4171,2519,2943,2560,2949,2888,2607,26,26,26,26,26,26,26,3843,3843,54,870,430,2251,886,1491,3232,3232,730,3877,1319,1319,3232,1500,4249,4182,1319,1372,2697,4020,2637,4279,1321,3837,3843,3843	0
3271,4205,4143,2060,2113,3493,2577,1166,555,1613,56,3015,614,1491,3232,3232,730,3877,1319,1319,3232,1500,4249,4182,1319,1372,1079,1939,646,4279,3982,3982,3843,2581,743,3883,4286,2775,1279,2915,2714,4310,4205,4143,1846,318,1366,1885,56,3752,3017,1510,1848,3743,87,927,2766,3238,2050,3578,3847,2324,3866,3995,2199,2586,3880,1889,1608,1050,4310,1226,43,683,743,2113,798,1511,760,3493,4310,4205,4143,683,1071,3246,3880,4121,1166,965,555,1613,56,3015,4310,54,3145,1483,56,2027,2722,442,1484,1051,1082,683,3208,2775,3880,934,572,532,1746,2769,4310,172,1483,855,4144,3145,2212,1051,2497,87,54,3145,4310,2775,2714,1082,1050,4310,934,87,542,2477,3578,3518,1613,644,555,1613,1166,965,56,2626,3480,442	1
983,988,988,4310,646,2581,643,4310,2147,2297,4023,4151,3762,793,4166,2782,3578,906,865,4310,1484,3587,531,2833,3832,3653,3832,2662,442,3145,3762,1752,568,3822,1556,3690,2129,87,1152,3752,1378,3786,2194,683,4172,3035,2882,2600,2157,1121,4310,2986,1300,4040,660,1226,906,4120,2375,56,1300,442,2147,2297,2018,531,1752,568,1349,2111,4310,2276,1732,56,1821,3768,2963,3262,983,988,988,4144,1947,3766,1902,3035,4310,2212,3370,1235,2375,906,3679,3679,3053,906,2270,1888,4310,1128,4234,2270,1888,1294,2819,2600,3572,442,192,87,1366,2451,2017,328,1483,855,4121,1364,3646,2129,3805,3349,436,3580,3262,900,900,1364,4139,2910,2986,236,4328,3262	0
734,1051,2289,1366,318,734,2113,14,1585,3843,983,3774,3774,3843,3479,772,3576,3946,3802,956,423,531,2027,977,1635,3843,1491,3232,3232,730,3877,1319,1319,3232,1500,4249,4182,1319,1372,3059,3477,1321,1794,2308,1409	1
3271,1617,1315,3470,2395,614,3578,1617,1037,400,2375,2113,2887,4119,4310,342,3520,857,3470,2395,2493,3767,2205,442,3847,4015,886,1491,3232,3232,730,3877,1319,1319,3232,1500,4249,4182,1319,1372,1487,730,4171,1321,4171,3062,3843,3578,3847,2715,886,1617,1315,3307,3578,1315,2763,4299,2104,1535,1484,3587,4270,3220,148,1547,1315,3575,1623,857,3470,2983,3575,2395,2493,1491,3232,3232,730,3877,1319,1319,3232,1500,4249,4182,1319,1372,1487,3938,4182,449,1725,3861,3843,4158,4167,930,3587,3437,2536,735,3832,2308,2308,595,3578,1315,3575,1623,4310,760,3493,3578,1315,4169,860,4019,1617,1773,399,598,916,2600,3578,1315,927,3575,1617,1315,1119,442,1617,1315,1315,772,3847,4015,1618,328,1138,2493,208,2600,1547,1315,2577,2104,1411,2769,2395,2493,3595,231,87,3847,4015,4259,4335,469,646,2387	0
2560,1943,2397,204,886,3271,764,2137,2092,1052,614,398,583,886,4019,2634,349,1315,729,1581,1451,4310,2149,1471,2113,997,4310,1536,1315,1161,112,4133,4144,1536,1315,2359,1178,4310,1082,1913,3588,4189,1124,3095,965,87,1141,349,4310,3772,1364,1050,3576,1536,1315,87,3571,1153,2192,2657,56,2717,442,399,2683,2683,3904,3819,56,3437,4344,1055,87,4282,4310,1868,4061,4144,2248,87,3262	0
3904,1547,2225,1829,2504,4144,4319,927,346,3035,598,2375,597,2328,4310,2714,4319,3592,1131,328,1283,1943,344,223,322,87,4310,3786,1226,772,3646,3040,2017,328,4310,3646,317,1547,2225,1829,2504,1327,82,4234,865,1128,4000,442,4259,3772,4311,916,916,956,4310,1902,3035,4121,212,1366,2225,313,2887,3262,2387	0
734,4033,2642,2308,646,2308,646,865,3883,2319,1578,734,3843,1366,1475,2756,2820,4310,3856,1050,2600,192,3814,2168,2346,805,4310,2039,3854,192,87,3179,4310,11,3942,2600,865,868,2787,3248,442,3813,3587,3880,1893,4310,2681,1913,1245,956,1717,542,3096,1989,4310,1588,2171,4158,4167,442,3814,1051,3981,1148,183,542,4310,1998,2336,3835,683,3493,2420,442,192,4144,3058,2174,3935,1893,4310,1219,1882,3571,1153,4310,3983,1821,2681,1893,3576,4310,3852,1260,2681,445,2536,442,3991,4144,1366,3587,1484,3883,4310,2681,1913,2165,4064,2606,4210,2276,3398,3000,442,2681,2919,58,977,87,1497,690,4310,2975,598,3854,192,87,1536,972,3307,590,1052,4310,2881,2911,451,4003,4310,2455,2597,1921,3453	1
734,2793,1846,1740,2060,734,3271,1574,2953,4144,4013,322,1088,51,87,1500,1500,1500,1500,614,3271,1344,1344,1096,3178,3262,3262,3262,614,3271,2137,2276,1702,4399,2681,87,696,1660,2560,303,3033,2984,3843,1859,3384,3036,3036,3036,4010,3365,1522,1725,1321,1859,56,855,2270,2681,300,3262,1500,1500,193,4010,1500,1500,1500,192,56,683,87,3880,3969,4310,2681,4121,3238,2362,2600,4319,1088,51,87,1888,2465,1487,3062,1487,614,1859,1859,1050,2717,87,1004,3847,1725,1321,1321,1859,2560,1740,2715,743,4010,302,1455,927,3673	1
3772,3595,1317,2248,3089,2100,542,2465,3643,1520,4310,4120,997,1241,3478,56,4144,1846,318,2621,2465,87,2947,377,1482,442,626,1413,4310,930,1051,4121,2234,4392,478,4286,1014,4310,3595,1595,2466,1846,318,2424,4310,688,3904,2466,1906,4354,87,1846,318,1942,3859,2600,442,1235,2451,4310,3595,4144,2947,377,1846,318,2621,2465,4310,646,2308,2308,212,595,3622,2111,1816,3595,1336,1374,2600,3869,4310,3437,1082,328,542,3727,2836,711,2673,144,2451,4310,2465,3643,1520,2953,1856,965,2681,3904,3255,4166,1238,4310,193,63,542,2681,1877,1776,4310,2681,56,1052,2947,377,1581,4260,3904,2466,4010,927,3927,442,100,1424,3679,3679,1096,4144,1382,313,2375,1885,87,2947,377,1482,442	1
1930,2112,709,3843,2878,4144,4010,927,683,961,2375,2985,192,4310,1788,192,3756,377,3094,83,3563,3934,2392,3842,1657,3991,83,1055,192,4015,1366,223,900,1366,223,553,4310,1329,595,1040,2375,416,4310,3588,56,4144,2392,3842,1657,4144,3089,1657,1178,303,1823,1851,1933,4310,416,192,4015,965,4121,2887,3070,3511,4310,4061,2714,1082,1913,2887,1232,1717,192,1471,4010,2454,2031,2365,598,192,1289,942,3768,2856,89,771,442,349,1050,3727,1472,2147,1144,1051,3294,1780,2082,2297,2723,4041,1569,1332,26,430,4023,2754,1374,1283,2600,4310,3786,1226,772,2888,1776,2851,328,3983,3089,1776,87,927,442,322,590,1366,2225,3089,1776,2681,87,516,516,1292,1052	0
1484,1051,264,1226,1732,3986,231,2493,886,3843,3883,1520,2919,3847,87,3406,1552,1878,3909,3614,2290,1482,3325,2067,940,416,755,4319,2386,3578,3296,751,4310,2605,679,1482,3562,264,2050,2910,4310,2369,2634,1482,2828,2010,940,683,2987,3453,1209,3578,3296,751,442,3578,1315,2685,1736,3864,3303,1482,2050,2910,4310,2685,1737,3607,416,755,3296,751,1366,1895,4310,4277,3060,3563,243,2987,3453,442,4017,3493,2202,2420,927,2766,1308,1,2632,1700,56,3576,4310,172,1322,3367,658,3069,4319,3578,1315,1736,318,2070,4218,442,3578,1315,1472,2685,940,318,3094,83,1736,4133,3069,2587,1882,2629,2063,696,347,1654,500,442,3843,2681,683,3877,1491,3232,3232,730,3877,1319,1319,3232,1500,4249,4182,1319,1372,1079,2453,3938,1725,3616,3982	0
3271,3455,3035,644,1829,1660,1939,3490,3880,2563,2563,590,1441,3843,3274,854,2600,614,646,927,1808,4144,2147,2297,4299,1064,416,430,1366,1471,906,2880,87,906,865,4310,1829,1902,1484,3587,2581,853,442,1829,1902,3017,1510,302,302,3493,3455,1660,1442,295,2693,2369,2350,4310,3904,2451,1483,4144,4310,4289,3595,965,531,2264,87,3880,3969,2129,3104,4061,3335,572,223,4071,565,322,565,1119,4310,3217,3455,1660,4119,1613,2360,2632,766,2012,1050,56,1374,4282,4310,1096,328,1283,4010,3501,56,200,442,3090,865,2493,208,4310,3455,3035,2563,2563,3190,1520,2218,4193,4310,1829,1902,223,4071,3069,4319,1582,1308,4310,4017,3493,148,597,54,3145,56,3576,442,3982,121,1368,159,3889,438,3847,4015,2715	0
2681,3388,875,1535,3904,2225,977,1635,87,417,803,4310,1082,1913,3437,2137,3866,2537,2851,1792,1183,3588,2466,212,87,2953,72,448,2943,2453,2453,3867,2519,4182,1092,4310,193,4010,2919,264,3595,87,4144,4310,927,772,87,1657,1578,4189,4310,1513,1552,2884,349,2600,264,3595,87,1885,2092,4310,3772,560,3588,2225,3867,2519,4182,1092,4121,1364,997,1241,4144,1595,2466,1991,442,442,2248,2670,3239,3262,3262,3262,2681,1913,1366,148,4310,3114,4118,906,1685,3869,2425,3232,1368,121,2732,2490,1368,1409,2490,4112,1491,1092,2490,1794,2943,2453,2453,3843,3843,3089,1535,1513,1552,87,3941,1732,3843,4259,2662,3783,590,3843,2560,1704,4036,2715,2387,3843,1491,3232,3232,730,3877,1319,1319,3232,1500,4249,4182,1319,853,3616,449,2697,3938,2563,851,3843	1
3904,4144,4286,983,1051,1366,39,524,1004,1226,87,3847,4015,886,2953,983,1051,1366,3397,1235,3289,3743,225,458,927,772,400,451,1717,4310,2919,375,1183,2496,2375,1829,1902,1128,4000,4310,2851,2587,3107,4019,400,2854,399,4310,2050,3793,927,4280,208,1144,521,2155,1475,481,1888,2465,481,1366,447,981,1336,4310,1733,1300,644,1943,4310,3926,377,2070,3856,442,39,524,4144,3562,264,1516,1732,2959,1765,4310,3275,1581,3856,4229,3986,4310,1710,223,2669,855,644,1943,711,2673,3904,56,4144,4398,2663,696,2035,1267,2306,711,2673,2683,2683,3843,983,1051,1366,39,524,2600,2050,3793,927,4310,2605,2663,1483,39,524,2600,1267,2306,3262	0
349,1050,4144,3563,3093,3090,1722,2828,279,4319,2270,87,2724,860,442,4373,862,1798,370,1153,532,4356,4310,172,4348,4061,56,1364,2963,1943,4010,3747,927,1317,2212,4019,192,500,4190,56,2717,2681,4121,3437,2137,2270,192,442,399,1050,3904,4282,87,927,590,4296,4010,1888,2465,711,2673,590,4296,87,1888,2465,1968,1536,3936,901,711,2673,2212,1595,2466,4010,927,1317,2212,590,4296,4286,1040,927,3327,4010,1004,212,87,4398,3693,193,3437,2137,56,2050,1267,2306,4218,3416,2673	0
3271,2336,1833,2473,2177,3480,2673,764,3262,614,349,3847,3902,2324,4310,3566,4219,2585,3643,4310,439,3013,1366,531,2880,906,865,2888,1522,2336,3690,1968,2717,3936,2789,87,2473,2177,3480,1833,3983,4010,4311,3595,87,927,4310,172,4113,82,56,965,3403,961,442,1995,3303,2316,879,3960,1618,2137,4019,344,1236,2031,1242,4293,347,2995,3614,399,4027,2400,4310,1036,1241,2324,4133,3360,4019,751,430,2420,1411,4310,1483,751,1267,1367,1574,399,4310,3217,1995,3303,2726,2445,3517,2887,2686,3238,2360,747,4019,56,1588,2473,2177,3480,399,3262,2715,1660,886,1816,660,3768,3563,1411,192,2424,4310,1560,56,1374,1289,87,4019,302,1776,399,2673	1
3271,565,2297,2590,4125,614,565,2297,4299,2874,1613,328,1238,927,1050,886,3208,803,565,2297,2590,4125,646,2308,2581,743,3587,2104,243,4119,332,1882,3578,1315,87,2316,755,4310,332,1788,3578,1315,1329,772,595,2155,87,3574,215,4310,192,2887,2336,900,223,3007,2466,2673,3843,3843,1454	0
3271,2831,1703,1121,77,956,4118,3683,2104,223,3957,743,2308,640,614,349,4398,4226,1338,1241,1367,3123,4310,1315,716,2782,772,2831,1703,1121,77,1471,1121,77,956,4118,3683,3198,683,4017,3493,3190,1544,2375,4310,243,4119,223,1861,743,2308,640,4310,2975,1121,77,1471,200,2831,1703,1581,4260,2987,193,3960,2881,56,3349,4310,4017,3493,3904,1366,803,74,4289,683,2218,3034,442,2276,3960,2881,208,912,56,172,4292,553,3854,4075,956,1913,87,160,1051,4310,2831,2316,868,3258,4190,1226,1226,2157,1448,4310,1483,2104,2212,313,3852,1623,2155,2157,3370,1004,2850,332,916,3927,87,432,3307,4008,1531,442,2560,3847,4291,2831,1703,3843,3843,3843,2560,2207,3625,565,3843,2560,2224,4112,851,3190,2605,2715	1
1681,1535,392,1536,1536,1732,3986,3562,264,1308,3793,2600,4149,2506,1967,2887,87,4119,3035,3307,4189,3035,4310,3804,465,83,1055,4149,2887,1154,4023,3844,3856,392,1536,1536,3397,1235,684,2714,1846,318,4310,3983,2168,2885,1366,2225,236,4328,4310,193,3578,1315,1366,2225,2027,2369,3262	1
4010,2225,3578,1315,927,683,1536,1315,2270,771,4260,4310,1082,3767,1536,1315,2306,2117,4310,2681,1364,56,1364,3983,1536,1315,1267,771,1560,1366,3501,2091,2424,2673,2306,2117,1050,192,1329,595,56,1364,3904,2466,2133,4310,3904,2466,2133,771,4260,4121,3159,79,1716,2600,442,3904,2225,3578,1315,927,1050,4310,2717,4310,3588,2681,3576,2369,2600,442,1279,3620,1082,2816,2600,1366,2225,927,4114,1355,1300,200,2420,416,1732,927,1289,3983,1267,771,1560,2091,4310,1279,3620,4121,771,4260,2871,2600,3262	1
3271,2693,77,2994,3700,1366,79,3595,2536,1489,1930,4282,1493,709,614,1366,3225,1829,2693,2600,3700,1627,4384,4310,4319,1560,2587,3090,1722,4310,4262,4023,2600,2168,2885,442,2656,2584,2148,1535,81,1123,3577,3808,4071,1518,4310,3844,502,2129,2693,87,1627,4384,4310,4144,2686,3238,4013,3700,200,68,1627,4013,442,208,2656,2493,3576,3700,435,2050,965,3475,312,1166,163,1123,3577,3808,4071,1518,1574,442,3475,312,2373,4010,1574,3927,644,3320,436,2031,2192,442,3580,1716,542,2477,751,4010,2027,708,87,314,314,314,314,4393,3402,2428,747,3700,2375,4119,87,1574,2193,532,212,3262,3262,3904,3747,192,997,1241,2466,2673	0
4270,3220,2581,2308,3843,3883,442,2173,1920,3225,3255,3090,1722,1484,1051,223,3996,2581,3501,3289,853,2662,4310,1366,3225,1829,3397,1366,2504,3255,683,2537,1722,3922,1584,3922,4310,2714,1946,344,3936,4354,2148,1,442,2850,4071,2632,1700,1581,3563,1613,3403,4289,683,1861,326,442,3225,1829,3145,2888,1902,1518,264,4310,1098,2375,649,2069,56,148,1799,3968,87,3090,1934,3683,4310,598,3854,3417,2782,2225,3220,87,2416,2416,1462,2581,646,3922,1584,3922,3398,1,442,1628,2225,1315,772,3069,2953,879,56,4308,865,4310,879,56,1364,865,4310,193,803,74,865,3547,4310,2543,879,56,2575,865,4310,879,660,2212,3114,2673	0
734,3030,662,231,2796,1547,2113,3587,734,3843,302,2375,192,1913,4310,3211,2828,3854,192,1913,87,2688,3094,4310,4144,2681,2919,2336,2133,87,1732,1930,1776,709,2581,2308,1500,646,1331,87,739,2219,4310,2581,1500,743,2581,87,1950,2632,1581,4023,4310,3832,1500,3832,87,2359,2493,4310,853,1500,3653,87,2796,3714,1581,4023,4310,4270,1500,2581,3832,87,231,2796,4310,4270,1500,646,3653,87,1279,2796,1702,4399,3883,3233,3233,1484,1051,4310,3991,4144,1366,2225,3275,1535,192,1913,1547,2225,927,87,1702,4399,3883,4310,1702,4399,3588,1014,3877,2681,3335,572,2681,3595,688,192,1366,1253,3035,4024,1702,4399,3588,1014,3877,3357,662,4144,2681,3855,3885,2600,1930,1776,709,1702,4399,192,1913,3544,1366,3936,919,87,302,2632,2560,1522,3030,3843,2560,3357,662	1
1907,1051,4310,1366,2225,1829,1902,4310,1366,3690,2888,3174,442,4335,3620,4010,2060,2225,3455,1902,886,518,1366,2225,3307,1829,1902,1366,148,917,3174,4310,4019,4335,3620,1907,3501,4179,683,2681,3398,2375,212,3747,4310,3588,4121,2887,4179,683,2129,3398,2375,787,3747,2600,442,399,3455,1902,1776,4189,2336,442,518,919,2225,4310,3690,3174,2543,3983,1829,1902,4310,590,4296,2107,3854,1907,4310,4019,302,2129,4121,4144,3595,2724,2501,2129,4310,2681,3936,1471,736,87,399,442,518,2060,2225,4310,1595,2466,1483,751,2336,4310,3690,3174,2165,259,4310,2994,3854,1829,1902,87,956,1061,2587,1907,3578,442,4335,3620,192,4144,3588,2225,1829,1902,4310,2887,4129,2720,656,2673,3843,3843,3843	1
3271,229,1991,1484,3883,626,862,1321,1368,1368,3837,3867,1092,886,3993,3528,857,916,2888,3575,3579,614,853,3220,853,3883,3714,4310,403,3580,2831,2314,4310,229,1991,4218,2465,2600,1366,3034,3580,916,1566,4017,87,857,916,1321,1368,1368,3837,3867,1092,4310,930,1051,1004,3847,4310,2543,4013,2155,1364,1619,2137,2257,1366,814,2420,1299,432,3307,965,403,3580,3578,322,442,1484,1051,4310,229,1991,626,862,1321,1368,1368,3837,3867,1092,4144,1366,2225,3993,3528,87,857,916,3575,3579,442,3501,2386,4051,4119,4023,2754,3575,3579,4310,2634,349,2157,747,668,3571,955,2564,2587,3107,3993,3528,442,3904,2225,3575,3579,650,4061,532,2888,4310,172,229,1991,2165,2212,1235,417,2092,2600,764,4190,2587,622,442	1
192,4344,2833,3767,2205,87,3880,3969,2887,2524,68,2375,87,2148,4396,3869,481,192,409,3335,2887,2695,1300,1366,1846,4013,4319,3035,3690,590,4296,3115,148,322,3869,3843,481,192,3793,3336,1366,2225,927,87,3880,3940,1512,819,1040,927,1300,1016,1279,318,3869,481,3843,192,3007,2793,3880,2282,2328,3880,3517,1442,295,194,753,1564,87,1885,2092,3869,3843,481,192,3772,2887,200,927,3530,3856,1366,1613,2662,1732,3217,3690,2257,1366,1613,2662,2557,1776,4189,3869,3843,481,192,3520,4183,4010,532,212,3230,865,927,1119,3267,3605,2012,87,430,2420,3869,3843,481,3588,4144,1426,3495,3563,243,1166,87,2360,1283,4310,3578,3929,2600,711,1859,3843,3563,4310,2717,1998,442	1
3271,264,3595,2157,926,3262,1424,1510,3231,3275,77,1441,3142,3843,884,1968,1040,2911,2375,2133,2793,614,3348,1051,322,2600,4310,3056,3035,1483,322,2600,4310,4311,2100,4292,87,4144,886,1424,1510,3231,3275,77,1441,3142,4310,884,2579,1968,760,2714,56,3595,2911,2375,2133,2793,481,3908,100,26,442,1424,1510,3231,87,2350,4137,3642,4190,1733,1331,2308,640,303,1331,3832,640,4024,2975,1441,3501,1906,4310,1366,3074,646,3289,3380,4121,1364,1441,3274,442,1424,1510,3231,1441,3274,4010,212,3437,3336,2673,1512,916,500,469,4121,997,1241,2600,442,1218,3866,3262,2852,2852,2017,1717,442,4259,990,977,3847,4015,2387	0
1536,972,1829,3035,56,1587,1607,3804,524,3320,3455,3035,1805,2819,927,1,4319,2481,1516,2683,2683,2490,3190,2520,3003,83,2715,2147,2297,1635,1241,734,438,3103,1119,870,734,3843,4259,2662,3783,590,3843,2560,438,3103,2207,1455,2715,2387,3843,1491,3232,3232,730,3877,1319,1319,3232,1500,4249,4182,1319,1372,1487,4270,1092,743,646,3832,3843	0
3271,474,1901,2375,160,4127,2581,2662,3595,2581,2308,595,3262,2715,1660,378,2112,614,3987,3946,1332,2297,2425,3232,2732,3867,1092,423,841,4029,243,1099,87,2906,1315,3576,1148,3972,474,1901,3972,3639,3049,739,2614,4219,3883,3238,965,160,4127,260,3786,442,3972,474,1901,3972,3983,1374,87,2919,3847,1771,1374,3683,2581,2662,4385,2581,2308,595,4069,2614,369,1037,193,3595,2390,4325,313,3238,1560,442,4010,2715,1660,378,2112,3877,3972,1424,3904,2466,212,2663,3786,2225,2906,1315,927,3405,1547,1014,656,1483,560,56,1820,87,474,384,2614,1921,1921,56,4335,3690,3904,3747,2663,3983,438,1613,1003,957,1031,4133,322,572,208,683,2640,3972,840,2605,3251,2715,1524	0
